Date,AU200_AUD,AUD_CAD,AUD_CHF,AUD_HKD,AUD_JPY,AUD_NZD,AUD_SGD,AUD_USD,BCO_USD,CAD_CHF,CAD_HKD,CAD_JPY,CAD_SGD,CH20_CHF,CHF_HKD,CHF_JPY,CHF_ZAR,CORN_USD,DE10YB_EUR,DE30_EUR,EU50_EUR,EUR_AUD,EUR_CAD,EUR_CHF,EUR_CZK,EUR_DKK,EUR_GBP,EUR_HKD,EUR_HUF,EUR_JPY,EUR_NOK,EUR_NZD,EUR_PLN,EUR_SEK,EUR_SGD,EUR_TRY,EUR_USD,EUR_ZAR,FR40_EUR,GBP_AUD,GBP_CAD,GBP_CHF,GBP_HKD,GBP_JPY,GBP_NZD,GBP_PLN,GBP_SGD,GBP_USD,GBP_ZAR,HK33_HKD,HKD_JPY,JP225_USD,NAS100_USD,NATGAS_USD,NL25_EUR,NZD_CAD,NZD_CHF,NZD_HKD,NZD_JPY,NZD_SGD,NZD_USD,SG30_SGD,SGD_CHF,SGD_HKD,SGD_JPY,SOYBN_USD,SPX500_USD,SUGAR_USD,TRY_JPY,UK100_GBP,UK10YB_GBP,US2000_USD,US30_USD,USB02Y_USD,USB05Y_USD,USB10Y_USD,USB30Y_USD,USD_CAD,USD_CHF,USD_CNH,USD_CZK,USD_DKK,USD_HKD,USD_HUF,USD_INR,USD_JPY,USD_MXN,USD_NOK,USD_PLN,USD_SAR,USD_SEK,USD_SGD,USD_THB,USD_TRY,USD_ZAR,WHEAT_USD,WTICO_USD,XAG_AUD,XAG_CAD,XAG_CHF,XAG_EUR,XAG_GBP,XAG_HKD,XAG_JPY,XAG_NZD,XAG_SGD,XAG_USD,XAU_AUD,XAU_CAD,XAU_CHF,XAU_EUR,XAU_GBP,XAU_HKD,XAU_JPY,XAU_NZD,XAU_SGD,XAU_USD,XAU_XAG,XCU_USD,XPD_USD,XPT_USD,ZAR_JPY
2016-02-10,4727.45,0.98866,0.68865,5.52923,79.259,1.062045,0.985045,0.7095,30.137,0.69655,5.592625,80.168,0.99635,7437.4,8.02904,115.087,16.30193,3.5975,164.881,8774.95,2689.6,1.601405,1.583295,1.10289,27.03188,7.464445,0.78639,8.854815,310.9295,126.93,9.71682,1.70079,4.42108,9.48268,1.577485,3.330605,1.13623,17.97854,3911.9,2.036385,2.01332,1.402445,11.26013,161.399,2.16271,5.62199,2.005995,1.444875,22.86223,18129.3,14.334315,15108.3,3924.8,1.981,382.407,0.93094,0.64842,5.206175,74.629,0.927485,0.668045,284.575,0.69912,5.613245,80.4635,8.719,1818.25,0.13022,38.1105,5512.5,123.3755,945.033,15567.6,109.7575,122.259,132.656,170.245,1.39347,0.97062,6.533325,23.789375,6.56961,7.79315,273.6575,68.4185,111.7095,19.195805,8.55177,3.89094,3.75112,8.34571,1.38835,35.2415,2.92793,15.82298,4.614,26.6455,22.36365,22.110205,15.40084,13.964615,10.981575,123.653985,1772.55,23.75141,22.02896,15.86701,1767.458,1747.427,1217.169,1103.6595,867.903,9772.6995,140085.0,1877.1365,1741.007,1254.0115,79.0325,2.00299,522.55,962.798,7.0615
2016-02-11,4767.85,0.98186,0.693305,5.52823,80.1745,1.070865,0.991085,0.709705,32.31,0.7061,5.63025,81.6565,1.009375,7578.5,7.973715,115.645,16.207245,3.5805,163.891,8929.45,2744.6,1.58293,1.55421,1.09746,27.050385,7.46407,0.777035,8.750625,309.997,126.9135,9.65866,1.69514,4.40341,9.477235,1.568795,3.29479,1.12339,17.78638,3984.15,2.03718,2.00023,1.41241,11.262115,163.3355,2.18162,5.666935,2.01904,1.44581,22.891185,18408.0,14.50263,15211.1,4000.3,1.97,389.653,0.91685,0.64741,5.16229,74.868,0.9255,0.662725,287.5,0.699545,5.57794,80.895,8.719,1853.25,0.13047,38.5205,5665.5,122.3165,965.973,15867.8,109.6615,121.713,131.553,167.408,1.383505,0.976895,6.51686,24.078505,6.644155,7.789485,275.9465,68.1375,112.968,19.007745,8.59756,3.91957,3.75054,8.43608,1.39648,35.613,2.932825,15.832775,4.607,28.5485,22.18041,21.77851,15.37784,14.012545,10.887705,122.61857,1778.25,23.752765,21.982755,15.74155,1743.5415,1711.9495,1208.81,1101.4875,855.8525,9638.709,139787.0,1867.1395,1728.004,1237.4,78.607,2.02902,527.391,959.123,7.135
2016-02-15,4881.35,0.98422,0.70206,5.53187,80.8955,1.081945,0.99831,0.71017,32.403,0.71329,5.620365,82.192,1.01429,7790.6,7.87945,115.232,15.891485,3.5815,163.901,9151.2,2832.3,1.5686,1.543805,1.10115,27.02804,7.46461,0.779505,8.676815,310.7295,126.888,9.604815,1.69706,4.40545,9.465885,1.56587,3.30934,1.11391,17.499615,4126.25,2.012185,1.98043,1.412545,11.130395,162.778,2.1771,5.651595,2.00867,1.428895,22.448845,19008.5,14.623895,15862.4,4080.0,1.884,403.536,0.90967,0.648855,5.112645,74.77,0.922665,0.65635,298.725,0.70324,5.541175,81.0335,8.795,1885.95,0.1304,38.342,5851.25,122.0405,992.659,16107.8,109.5735,121.471,131.088,165.844,1.385945,0.988585,6.52105,24.263925,6.7013,7.78951,278.949,68.4905,113.913,18.79348,8.62287,3.95501,3.750115,8.497885,1.40575,35.6545,2.96998,15.71008,4.62,29.0255,21.594445,21.254475,15.160675,13.76748,10.7322,119.45782,1746.95,23.365175,21.558205,15.33573,1707.4495,1680.568,1198.738,1088.5795,848.613,9445.4,138129.0,1847.4585,1704.5835,1212.5795,79.0685,2.05108,508.588,935.627,7.2525
2016-02-16,4921.25,0.98069,0.71146,5.58028,81.8045,1.08163,1.00733,0.716665,34.126,0.725485,5.690275,83.4165,1.02719,7854.4,7.84345,114.981,15.58911,3.6325,163.879,9360.95,2892.3,1.55441,1.52439,1.105905,27.02931,7.4647,0.778165,8.674125,310.1125,127.1605,9.551225,1.681345,4.40214,9.48131,1.56582,3.291825,1.114,17.2401,4225.25,1.99755,1.95899,1.421205,11.14718,163.415,2.16063,5.657075,2.01225,1.43161,22.155385,19235.7,14.65973,16137.7,4174.0,1.902,412.906,0.90665,0.65781,5.159425,75.6315,0.931365,0.662615,298.245,0.70628,5.539665,81.2095,8.827,1921.85,0.13145,38.629,5982.55,121.6835,1011.686,16403.9,109.4685,121.184,130.58,164.763,1.36838,0.992735,6.52583,24.26274,6.70079,7.786465,278.379,68.3775,114.1475,18.280795,8.573905,3.951665,3.7504,8.51099,1.405585,35.615,2.95401,15.47585,4.676,30.628,21.44669,21.03212,15.258425,13.79721,10.73578,119.678665,1754.45,23.196105,21.603965,15.37009,1691.6275,1658.9285,1203.523,1088.268,846.8305,9439.7695,138384.0,1829.615,1704.0335,1212.3305,78.876,2.06913,515.003,949.174,7.3755
2016-02-17,4964.85,0.98075,0.71072,5.561325,81.2445,1.079145,1.00408,0.71488,34.463,0.72468,5.67041,82.838,1.02377,7867.4,7.82498,114.311,15.4667,3.6475,164.585,9476.2,2900.2,1.55158,1.52169,1.102715,27.02018,7.46275,0.77398,8.628945,310.29,126.054,9.54002,1.674315,4.3852,9.402915,1.557925,3.29479,1.109205,17.05581,4247.65,2.004655,1.966115,1.42477,11.148855,162.8635,2.16332,5.66578,2.01289,1.433125,22.036605,19338.8,14.60807,16123.2,4184.7,1.9,414.768,0.90884,0.65862,5.153815,75.2855,0.930505,0.662475,300.37,0.70783,5.538735,80.91,8.817,1923.55,0.12753,38.2585,5974.95,122.0045,1008.376,16445.1,109.5055,121.342,130.902,165.924,1.37193,0.994175,6.517245,24.36053,6.72812,7.7794,279.7315,68.5375,113.642,18.1696,8.600505,3.953455,3.75044,8.477205,1.404545,35.5885,2.967875,15.37661,4.659,31.01,21.509775,21.096045,15.28734,13.863005,10.729635,119.62313,1747.45,23.21131,21.59756,15.37691,1704.3465,1671.5635,1211.306,1098.447,850.1725,9478.444,138462.0,1839.1685,1711.3015,1218.403,79.2355,2.06572,502.69,940.471,7.3915
2016-02-18,4929.95,0.983165,0.704995,5.53826,80.112,1.077435,1.00171,0.71253,32.809,0.7171,5.633385,81.485,1.018915,7808.3,7.855755,113.6295,15.584145,3.6365,164.812,9372.7,2867.7,1.561485,1.535185,1.100905,27.02167,7.46287,0.77585,8.6482,308.593,125.097,9.531485,1.682385,4.372455,9.39676,1.5642,3.287965,1.11264,17.156185,4219.2,2.012665,1.97879,1.418995,11.146725,161.236,2.168525,5.6357,2.01612,1.43409,22.112725,19237.3,14.46476,15781.3,4161.9,1.805,411.8,0.912515,0.65434,5.140305,74.356,0.92973,0.66133,299.45,0.703795,5.52882,79.973,8.8,1913.65,0.12465,38.046,5929.85,122.2855,1007.37,16360.1,109.4715,121.376,131.114,167.022,1.379755,0.989425,6.525525,24.285085,6.70736,7.772685,277.3455,68.7635,112.43,18.27716,8.56664,3.92977,3.750485,8.445475,1.40585,35.7495,2.95422,15.419345,4.633,29.582,21.64007,21.274715,15.25614,13.85821,10.751905,119.848585,1733.55,23.31544,21.677085,15.4192,1729.757,1700.553,1219.4695,1107.729,859.432,9579.861,138570.0,1863.6745,1732.715,1232.5035,79.9335,2.08328,503.57,949.258,7.2915
2016-02-21,5002.05,0.990445,0.722875,5.625175,81.877,1.077205,1.013045,0.72377,34.606,0.72985,5.67949,82.6655,1.02282,7904.7,7.78168,113.2695,15.205815,3.6585,165.234,9566.95,2930.9,1.522255,1.50766,1.10038,27.058785,7.461815,0.77824,8.56272,307.049,124.639,9.477,1.639705,4.35947,9.3699,1.54206,3.238105,1.10173,16.73201,4295.15,1.956005,1.93731,1.41389,11.002525,160.147,2.10701,5.6017,1.981445,1.41565,21.49953,19555.1,14.555465,16249.9,4227.0,1.796,420.812,0.91948,0.671055,5.221935,76.01,0.94042,0.671885,301.82,0.71357,5.552765,80.823,8.84,1941.85,0.12501,38.491,6015.65,122.4355,1021.952,16601.7,109.4335,121.257,130.984,166.633,1.368445,0.998765,6.5277,24.559685,6.77307,7.772065,278.7075,68.5585,113.126,18.02034,8.601905,3.95688,3.75035,8.504555,1.399675,35.736,2.938355,15.187035,4.607,31.595,20.983695,20.78308,15.16861,13.78502,10.728195,118.037225,1718.15,22.60412,21.257385,15.18737,1671.901,1655.9165,1208.5775,1098.3375,854.782,9404.754,136891.0,1801.0095,1693.707,1210.0715,79.676,2.118,501.948,927.899,7.45
2016-02-22,4936.85,0.993995,0.715085,5.60095,80.865,1.082555,1.01526,0.7208,33.284,0.719425,5.63493,81.3545,1.021405,7763.3,7.832595,113.0795,15.33653,3.6205,165.162,9434.8,2893.7,1.528105,1.51893,1.09274,27.034885,7.462215,0.78452,8.55911,307.5525,123.5735,9.474115,1.65426,4.377445,9.347005,1.55147,3.237495,1.10149,16.759075,4247.2,1.94775,1.936045,1.392865,10.909445,157.5045,2.108595,5.57977,1.9775,1.40396,21.36113,19417.7,14.437465,15895.5,4179.3,1.774,416.543,0.918215,0.66054,5.173745,74.6985,0.937815,0.66582,300.785,0.704335,5.51679,79.648,8.697,1926.05,0.1349,38.169,5959.0,122.0595,1016.564,16452.65,109.4625,121.369,131.134,167.119,1.378985,0.99207,6.53476,24.54279,6.77456,7.77048,279.2315,68.5775,112.186,18.201575,8.60135,3.974115,3.750045,8.48605,1.408515,35.7245,2.938285,15.214915,4.544,30.013,21.225695,21.097755,15.178155,13.8898,10.89738,118.884305,1716.35,22.978405,21.54955,15.29948,1698.2835,1688.047,1214.415,1111.3335,871.9065,9512.0195,137329.0,1838.5185,1724.1945,1224.1225,80.011,2.09562,499.995,944.145,7.373
2016-02-23,4837.35,0.987845,0.70756,5.57563,79.9005,1.0822,1.00915,0.717515,33.886,0.716285,5.644365,80.884,1.02159,7666.5,7.88006,112.9265,15.87378,3.5965,165.599,9209.05,2835.6,1.536075,1.51738,1.0869,27.05149,7.462045,0.791065,8.56458,310.487,122.7315,9.55789,1.66232,4.374355,9.35342,1.550135,3.24486,1.102155,17.2527,4178.5,1.94171,1.91814,1.373895,10.826305,155.1455,2.10134,5.52956,1.959485,1.39321,21.80877,18882.1,14.33071,15668.6,4130.8,1.786,410.297,0.912845,0.653805,5.15205,73.8315,0.932485,0.663005,292.78,0.701145,5.525065,79.1785,8.702,1905.75,0.13818,37.825,5876.95,122.7365,1006.596,16291.1,109.5295,121.59,131.579,168.2565,1.37673,0.98613,6.536785,24.54672,6.77052,7.77076,281.7135,68.5155,111.3605,18.233865,8.671925,3.969105,3.75031,8.486685,1.406455,35.6905,2.94332,15.65361,4.462,30.077,21.463905,21.20303,15.187065,13.973235,11.054095,119.67491,1715.05,23.228585,21.660345,15.40067,1734.751,1713.63,1227.446,1129.342,893.412,9672.3425,138610.5,1877.3765,1750.629,1244.71,80.8215,2.09546,495.021,951.303,7.114
2016-02-24,4838.55,0.978455,0.713075,5.600135,81.21,1.076055,1.01092,0.720665,33.969,0.7288,5.723635,83.0015,1.033215,7770.4,7.85354,113.888,15.756025,3.5505,165.83,9332.3,2876.5,1.530015,1.497,1.09098,27.06852,7.461205,0.79133,8.568015,311.274,124.2515,9.545385,1.646325,4.361325,9.390765,1.54667,3.23332,1.10259,17.189415,4249.4,1.933335,1.89163,1.37864,10.82807,157.0155,2.08035,5.511385,1.95465,1.39343,21.723625,19043.3,14.501775,16103.8,4202.0,1.712,415.486,0.90932,0.66269,5.20445,75.4755,0.939495,0.669745,294.58,0.705365,5.53963,80.335,8.66,1933.85,0.14008,38.427,6010.75,122.7165,1023.061,16532.5,109.5195,121.592,131.48,167.626,1.35767,0.989465,6.53626,24.54994,6.766995,7.770805,282.316,68.8555,112.6905,18.13808,8.657605,3.955485,3.7502,8.517045,1.402765,35.6625,2.92986,15.590035,4.485,29.952,21.05996,20.604445,15.016445,13.76426,10.89135,117.9323,1710.15,22.65986,21.288825,15.17633,1719.594,1682.494,1226.1955,1123.945,889.353,9629.9775,139652.0,1850.3325,1738.3775,1239.251,81.657,2.06986,481.68,922.48,7.228
2016-02-25,4887.85,0.965785,0.710575,5.54158,81.1275,1.072635,1.00368,0.71293,35.562,0.735725,5.737855,84.0005,1.039235,7855.6,7.79872,114.175,16.21387,3.5265,165.715,9516.3,2929.5,1.53332,1.48082,1.08947,27.034965,7.460035,0.788365,8.49677,311.601,124.392,9.49264,1.644645,4.3678,9.353595,1.538925,3.257985,1.093115,17.66513,4315.3,1.944925,1.878385,1.382005,10.77794,157.7845,2.086225,5.540325,1.95208,1.38659,22.40779,19432.0,14.639745,16436.7,4241.2,1.686,422.902,0.900405,0.66241,5.165925,75.6335,0.93564,0.6646,298.06,0.707975,5.52125,80.8305,8.596,1954.45,0.13775,38.181,6082.6,122.3755,1038.023,16691.8,109.3445,121.193,130.958,166.2385,1.354685,0.9967,6.54314,24.733315,6.82451,7.772985,285.08,68.8125,113.7945,18.18505,8.684275,3.99555,3.750125,8.556895,1.40783,35.741,2.979545,16.16036,4.469,31.694,20.69102,19.983295,14.702575,13.49469,10.638045,114.66124,1678.65,22.19568,20.767255,14.75125,1709.647,1651.169,1214.836,1115.032,879.0335,9474.1685,138699.0,1833.973,1715.946,1218.8585,82.6275,2.12081,484.963,915.062,7.04
2016-02-28,4898.35,0.96703,0.71236,5.56127,80.7455,1.083505,1.005235,0.7151,35.825,0.73669,5.75101,83.497,1.039535,7833.6,7.80686,113.3445,15.818595,3.5215,166.229,9485.3,2944.2,1.51971,1.46961,1.08263,27.060255,7.45923,0.780485,8.451605,309.7995,122.7065,9.44775,1.646605,4.345295,9.316225,1.52767,3.221945,1.086755,17.12501,4354.5,1.94712,1.882945,1.38709,10.82878,157.2175,2.10973,5.56743,1.95736,1.392425,21.941735,19293.2,14.518475,16118.2,4259.0,1.675,427.558,0.892525,0.6575,5.13304,74.5225,0.927825,0.660035,302.675,0.708645,5.532335,80.3215,8.592,1954.75,0.141,38.0845,6082.5,122.9215,1043.911,16699.6,109.3195,121.178,130.991,166.1625,1.35227,0.996165,6.553055,24.901405,6.86375,7.77692,285.075,68.2435,112.909,18.068985,8.693515,3.998315,3.750065,8.57244,1.40572,35.6325,2.963835,15.75793,4.475,31.9915,20.77409,20.08759,14.797755,13.66888,10.668235,115.52397,1677.25,22.50596,20.881575,14.85472,1724.398,1667.5075,1228.388,1134.6785,885.59,9589.8525,139230.5,1868.2605,1733.4175,1233.117,83.0115,2.11537,494.57,926.69,7.165
2016-02-29,4976.95,0.96134,0.7167,5.57317,81.712,1.08357,1.005075,0.717155,36.557,0.745535,5.797415,84.9975,1.045545,7964.4,7.77613,114.005,15.56436,3.5125,165.653,9746.05,3005.1,1.51243,1.453945,1.083995,27.035395,7.458605,0.777745,8.429225,309.765,123.5855,9.390055,1.638825,4.33132,9.361885,1.52014,3.186955,1.08467,16.87155,4416.9,1.944675,1.86945,1.393795,10.83811,158.9005,2.10712,5.569075,1.95455,1.394645,21.69308,19586.2,14.661445,16492.1,4300.0,1.664,437.624,0.88718,0.661455,5.14355,75.41,0.927615,0.66187,303.995,0.71308,5.545065,81.299,8.56,1965.25,0.14043,38.782,6148.25,122.3295,1046.205,16767.7,109.2405,120.854,130.249,164.0965,1.340465,0.99937,6.548665,24.92594,6.876425,7.771235,285.5865,67.6515,113.9375,17.90154,8.65726,3.9931,3.750035,8.63133,1.40147,35.6095,2.937395,15.55455,4.426,33.1015,20.590595,19.793585,14.757935,13.613955,10.588105,114.755105,1682.45,22.3105,20.69502,14.76665,1714.385,1648.074,1228.7045,1133.506,881.572,9554.5745,140084.0,1857.5845,1723.079,1229.4795,83.2605,2.12618,518.49,933.678,7.3245
2016-03-01,5023.75,0.97851,0.725325,5.64933,82.7005,1.094235,1.017375,0.726625,36.154,0.741275,5.773605,84.5195,1.039755,7998.0,7.788785,114.024,15.64849,3.5055,164.768,9750.8,3014.0,1.49241,1.4603,1.08247,27.055725,7.45825,0.77147,8.431075,310.8335,123.4255,9.4413,1.633035,4.3272,9.36485,1.518335,3.18427,1.084415,16.938915,4411.2,1.934505,1.89289,1.403105,10.92876,159.982,2.11681,5.609035,1.968135,1.40567,21.957025,19952.4,14.639085,16718.9,4304.3,1.654,435.431,0.894215,0.66285,5.16284,75.577,0.92976,0.66405,306.94,0.71293,5.55285,81.289,8.59,1972.35,0.14362,38.761,6120.3,121.7085,1056.157,16820.35,109.1695,120.664,129.883,164.2395,1.346605,0.9982,6.5537,24.951655,6.877645,7.77477,286.6385,67.4355,113.8155,17.844225,8.70625,3.99033,3.7498,8.635935,1.40014,35.545,2.935585,15.620325,4.442,32.9805,20.609875,20.16629,14.94869,13.809885,10.653745,116.43223,1704.45,22.551995,20.968005,14.97565,1706.823,1670.087,1237.988,1143.6775,882.298,9642.4295,141156.0,1867.661,1736.4825,1240.2205,82.816,2.16244,515.394,936.655,7.285
2016-03-02,5072.55,0.986585,0.730105,5.71824,83.5325,1.09115,1.02264,0.73582,36.268,0.74006,5.79614,84.6685,1.03657,7976.0,7.832075,114.4095,15.720115,3.4935,165.292,9748.05,3013.9,1.487665,1.467715,1.08621,27.05357,7.45945,0.773595,8.507,309.904,124.2685,9.40898,1.62326,4.34732,9.352755,1.521405,3.19356,1.094675,17.074785,4417.6,1.923085,1.897255,1.40407,10.99641,160.6415,2.09834,5.61963,1.96661,1.41501,22.07139,20004.0,14.60812,16811.9,4305.2,1.624,434.464,0.90418,0.669115,5.24059,76.558,0.937235,0.674355,314.55,0.71393,5.59156,81.6825,8.563,1980.05,0.14652,38.912,6129.8,121.9685,1069.486,16841.0,109.1845,120.693,130.02,165.1405,1.340765,0.992235,6.531215,24.71319,6.8144,7.77126,283.104,67.2045,113.5235,17.90835,8.595295,3.97122,3.74994,8.543875,1.38982,35.4275,2.91485,15.598045,4.497,33.2235,20.57946,20.30291,15.025195,13.83313,10.701535,117.67848,1719.05,22.45521,21.045735,15.14278,1705.6325,1682.712,1245.2935,1146.494,886.947,9753.23,142476.0,1861.0945,1744.2775,1255.0385,82.8805,2.1962,537.61,946.687,7.2765
2016-03-03,5136.35,0.990205,0.736895,5.76464,84.5625,1.092,1.02067,0.74238,38.037,0.744195,5.821715,85.3985,1.030775,7995.5,7.822905,114.755,15.433725,3.5265,164.347,9823.05,3037.9,1.48304,1.468525,1.092885,27.0502,7.461685,0.774005,8.549405,307.7715,125.409,9.36725,1.61947,4.32728,9.33717,1.513725,3.19943,1.101005,16.86703,4458.0,1.916045,1.89731,1.41196,11.045255,162.029,2.092345,5.59076,1.955635,1.422425,21.79108,20354.5,14.668925,17104.8,4336.0,1.623,438.325,0.90677,0.67482,5.27902,77.44,0.93468,0.67984,321.85,0.721975,5.647915,82.849,8.735,2002.55,0.14596,39.1985,6199.4,121.4175,1086.74,17011.2,109.0975,120.338,129.497,163.2645,1.333815,0.99261,6.50109,24.568115,6.77722,7.76509,279.5335,66.9365,113.9055,17.76343,8.50818,3.93031,3.750055,8.480665,1.37486,35.3525,2.905105,15.31967,4.542,34.5065,21.099115,20.892295,15.547805,14.226605,11.011875,121.62895,1784.15,23.04007,21.5352,15.66356,1707.5415,1690.803,1258.2765,1151.3525,891.1855,9843.3735,144392.0,1864.6215,1742.8335,1267.6445,80.93,2.27461,557.5,977.573,7.435
2016-03-06,5167.15,0.993015,0.744305,5.796565,84.8135,1.09796,1.02945,0.746555,40.045,0.749545,5.837375,85.4085,1.0367,8024.6,7.787875,113.946,15.33597,3.5535,164.511,9786.4,3022.6,1.47396,1.46365,1.09706,27.06171,7.46184,0.772035,8.54363,310.268,125.0105,9.353845,1.618325,4.33309,9.32777,1.51732,3.21055,1.100355,16.824215,4445.0,1.909185,1.895855,1.42105,11.066455,161.923,2.0962,5.61256,1.96537,1.425275,21.79218,20252.0,14.63165,16898.8,4319.8,1.691,436.376,0.90441,0.67788,5.279235,77.2465,0.937575,0.679925,320.295,0.72301,5.63073,82.387,8.841,2000.95,0.14484,38.937,6176.1,121.4375,1092.943,17049.0,109.0495,120.221,129.389,163.537,1.330125,0.99699,6.512745,24.590925,6.78122,7.764435,281.9655,67.0855,113.6065,17.73847,8.50072,3.937875,3.75009,8.477145,1.37894,35.412,2.91674,15.289805,4.629,36.3825,20.93704,20.790715,15.58423,14.2051,10.966765,121.363165,1775.75,22.988785,21.553725,15.63065,1696.6965,1684.839,1262.864,1151.153,888.725,9835.031,143903.0,1862.9655,1746.672,1266.677,81.038,2.26744,575.87,1000.951,7.4305
2016-03-07,5098.55,0.997415,0.740495,5.786525,83.8735,1.100415,1.030675,0.744955,39.312,0.742425,5.801625,84.091,1.033365,7983.5,7.814435,113.264,15.481075,3.5665,165.096,9700.15,3007.5,1.4802,1.476385,1.096145,27.04317,7.462085,0.775255,8.56544,310.0025,124.148,9.419035,1.628845,4.32115,9.350295,1.525645,3.209895,1.10271,16.96888,4409.9,1.909325,1.904395,1.41391,11.04867,160.1475,2.101065,5.57384,1.96795,1.4224,21.888375,19984.0,14.49471,16655.7,4295.7,1.682,433.634,0.90643,0.67295,5.25872,76.22,0.936665,0.677005,315.135,0.71846,5.61429,81.3775,8.809,1987.45,0.14648,38.6765,6122.75,122.3495,1075.098,17002.5,109.1185,120.587,130.059,166.046,1.33887,0.99401,6.50719,24.52348,6.76709,7.767625,281.1095,67.3345,112.5895,17.923525,8.541705,3.91872,3.750025,8.47928,1.383545,35.3665,2.91007,15.38834,4.606,35.6355,20.708085,20.6542,15.334185,13.989705,10.845465,119.827965,1736.85,22.78652,21.34338,15.42659,1699.5795,1695.1575,1258.526,1148.1805,890.1225,9834.6715,142550.5,1870.1645,1751.7205,1266.1105,82.0735,2.20943,563.785,989.576,7.3165
2016-03-08,5173.15,0.9963,0.74965,5.845435,85.113,1.10571,1.037915,0.752755,40.411,0.75243,5.8671,85.4305,1.04176,7968.5,7.797575,113.5405,15.211555,3.532,164.243,9718.9,3016.4,1.464115,1.4587,1.09756,27.051035,7.46126,0.774275,8.558175,309.119,124.6165,9.377445,1.61889,4.31742,9.287675,1.51958,3.184005,1.10209,16.695355,4426.7,1.89094,1.883945,1.41751,11.053235,160.943,2.090855,5.576085,1.96261,1.423395,21.562745,20134.3,14.56119,16753.1,4288.4,1.741,436.019,0.901025,0.677975,5.286535,76.978,0.93867,0.68078,318.245,0.722275,5.63192,82.0075,8.849,1992.05,0.14543,39.1385,6150.5,121.5775,1073.265,17049.6,109.0555,120.389,129.6,164.391,1.32355,0.995875,6.508675,24.544385,6.770045,7.765405,280.462,67.0995,113.0735,17.714965,8.50875,3.917315,3.75007,8.42711,1.37882,35.2775,2.888145,15.14881,4.58,36.9775,20.404875,20.32956,15.29651,13.93666,10.791315,119.275615,1736.75,22.56216,21.1785,15.35987,1665.448,1659.3005,1248.5035,1137.5425,880.764,9735.29,141757.0,1841.5265,1728.591,1253.6745,81.62,2.23247,565.536,979.316,7.464
2016-03-09,5159.65,0.992625,0.7458,5.80569,85.0665,1.127915,1.034065,0.74767,40.431,0.751365,5.848775,85.7,1.041685,7958.4,7.78434,114.0555,15.26434,3.5405,164.158,9708.65,3010.3,1.467625,1.45704,1.09472,27.05347,7.45997,0.772905,8.520595,309.144,124.86,9.378475,1.655345,4.315705,9.288055,1.51765,3.1797,1.097375,16.708815,4422.7,1.898635,1.88511,1.41623,11.02449,161.541,2.141545,5.583425,1.963575,1.41975,21.617395,20197.6,14.652375,16864.4,4299.6,1.734,435.291,0.880255,0.66124,5.14721,75.4195,0.91664,0.66274,317.68,0.7212,5.61425,82.262,8.845,1993.05,0.14454,39.2675,6149.95,121.6025,1075.963,17042.4,109.0635,120.388,129.566,164.605,1.327825,0.997495,6.519075,24.65195,6.797795,7.765095,281.6855,67.1185,113.7785,17.73831,8.546005,3.885965,3.74967,8.463325,1.38304,35.2875,2.89521,15.22623,4.647,37.232,20.42513,20.28285,15.23698,13.91898,10.758275,118.61453,1737.95,23.048795,21.12619,15.27524,1671.132,1659.3745,1246.564,1138.8085,880.2145,9704.7385,142187.0,1885.776,1728.4505,1249.77,81.8165,2.22953,562.117,978.531,7.4715
2016-03-10,5207.45,1.000275,0.743115,5.873835,86.0545,1.1196,1.038395,0.75712,39.952,0.742905,5.872155,86.033,1.038095,8015.1,7.90433,115.803,15.503755,3.5965,163.731,9835.15,3075.2,1.47642,1.47686,1.09721,27.05383,7.459605,0.775005,8.6724,311.0725,127.0555,9.39422,1.653065,4.292515,9.318545,1.533135,3.208225,1.117845,17.010255,4492.0,1.90509,1.905675,1.415685,11.190495,163.947,2.133065,5.538695,1.978285,1.44242,21.94932,20399.1,14.650615,17140.6,4340.9,1.804,442.413,0.8934,0.6637,5.246095,76.86,0.927415,0.676205,320.975,0.715645,5.656665,82.8735,8.9,2017.15,0.15053,39.6035,6141.5,120.5965,1081.177,17219.9,108.8965,119.852,128.775,162.8485,1.321175,0.981505,6.47999,24.200485,6.67323,7.75814,278.233,66.9595,113.6615,17.69378,8.403845,3.83993,3.75016,8.336235,1.371505,35.058,2.869165,15.21701,4.71,37.7575,20.60539,20.610545,15.31221,13.95609,10.81613,121.0328,1773.2,23.07104,21.396505,15.60075,1663.382,1663.8605,1236.0875,1126.6135,873.102,9770.4425,143142.5,1862.4225,1727.245,1259.3795,80.726,2.23941,580.75,968.965,7.47
